relation_id,relation_family,relation_level,relation_status,source_ib_object_id,source_or_row_key,symbol,timeframe,session_id,session_timezone,session_local_date,ib_window_minutes,opening_range_window_minutes,ib_start_utc,ib_end_utc,or_bar_time_utc,ib_high,ib_low,ib_range,opening_range_high,opening_range_low,opening_range_width,or_inside_ib,ib_equals_or,ib_width_minus_or_width,ib_width_to_or_width_ratio,or_high_to_ib_high_gap,or_low_to_ib_low_gap,first_break_direction,first_break_mode,width_error_day
IBOR|EURUSD|M1|new_york|2026-04-16|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-04-16|60,OR|EURUSD|M1|new_york|2026-04-16|30,EURUSD,M1,new_york,America/New_York,2026-04-16,60,30,2026-04-16T13:30:00Z,2026-04-16T14:30:00Z,2026-04-16T14:00:00Z,1.17887,1.17725,0.00162,1.17802,1.17725,0.00077,1,0,0.00085,2.103896103896103896103896104,0.00085,0.00000,up,close,0
IBOR|EURUSD|M1|london|2026-04-17|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-04-17|60,OR|EURUSD|M1|london|2026-04-17|30,EURUSD,M1,london,Europe/London,2026-04-17,60,30,2026-04-17T07:00:00Z,2026-04-17T08:00:00Z,2026-04-17T07:30:00Z,1.17843,1.17815,0.00028,1.17842,1.17816,0.00026,1,0,0.00002,1.076923076923076923076923077,0.00001,0.00001,down,wick,0
IBOR|EURUSD|M1|new_york|2026-04-17|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-04-17|60,OR|EURUSD|M1|new_york|2026-04-17|30,EURUSD,M1,new_york,America/New_York,2026-04-17,60,30,2026-04-17T13:30:00Z,2026-04-17T14:30:00Z,2026-04-17T14:00:00Z,1.17987,1.17919,0.00068,1.17959,1.17919,0.00040,1,0,0.00028,1.7,0.00028,0.00000,up,wick,0
IBOR|EURUSD|M1|london|2026-04-20|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-04-20|60,OR|EURUSD|M1|london|2026-04-20|30,EURUSD,M1,london,Europe/London,2026-04-20,60,30,2026-04-20T07:00:00Z,2026-04-20T08:00:00Z,2026-04-20T07:30:00Z,1.17620,1.17563,0.00057,1.17620,1.17571,0.00049,1,0,0.00008,1.163265306122448979591836735,0.00000,0.00008,down,wick,0
IBOR|EURUSD|M1|new_york|2026-04-20|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-04-20|60,OR|EURUSD|M1|new_york|2026-04-20|30,EURUSD,M1,new_york,America/New_York,2026-04-20,60,30,2026-04-20T13:30:00Z,2026-04-20T14:30:00Z,2026-04-20T14:00:00Z,1.17747,1.17635,0.00112,1.17713,1.17635,0.00078,1,0,0.00034,1.435897435897435897435897436,0.00034,0.00000,up,wick,0
IBOR|EURUSD|M1|london|2026-04-21|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-04-21|60,OR|EURUSD|M1|london|2026-04-21|30,EURUSD,M1,london,Europe/London,2026-04-21,60,30,2026-04-21T07:00:00Z,2026-04-21T08:00:00Z,2026-04-21T07:30:00Z,1.17767,1.17741,0.00026,1.17765,1.17741,0.00024,1,0,0.00002,1.083333333333333333333333333,0.00002,0.00000,up,close,0
IBOR|EURUSD|M1|new_york|2026-04-21|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-04-21|60,OR|EURUSD|M1|new_york|2026-04-21|30,EURUSD,M1,new_york,America/New_York,2026-04-21,60,30,2026-04-21T13:30:00Z,2026-04-21T14:30:00Z,2026-04-21T14:00:00Z,1.17664,1.17560,0.00104,1.17614,1.17575,0.00039,1,0,0.00065,2.666666666666666666666666667,0.00050,0.00015,up,wick,0
IBOR|EURUSD|M1|london|2026-04-22|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-04-22|60,OR|EURUSD|M1|london|2026-04-22|30,EURUSD,M1,london,Europe/London,2026-04-22,60,30,2026-04-22T07:00:00Z,2026-04-22T08:00:00Z,2026-04-22T07:30:00Z,1.17425,1.17383,0.00042,1.17409,1.17383,0.00026,1,0,0.00016,1.615384615384615384615384615,0.00016,0.00000,up,close,0
IBOR|EURUSD|M1|new_york|2026-04-22|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-04-22|60,OR|EURUSD|M1|new_york|2026-04-22|30,EURUSD,M1,new_york,America/New_York,2026-04-22,60,30,2026-04-22T13:30:00Z,2026-04-22T14:30:00Z,2026-04-22T14:00:00Z,1.17533,1.17426,0.00107,1.17533,1.17487,0.00046,1,0,0.00061,2.326086956521739130434782609,0.00000,0.00061,down,close,0
IBOR|EURUSD|M1|london|2026-04-23|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-04-23|60,OR|EURUSD|M1|london|2026-04-23|30,EURUSD,M1,london,Europe/London,2026-04-23,60,30,2026-04-23T07:00:00Z,2026-04-23T08:00:00Z,2026-04-23T07:30:00Z,1.17007,1.16952,0.00055,1.16997,1.16952,0.00045,1,0,0.00010,1.222222222222222222222222222,0.00010,0.00000,up,close,0
IBOR|EURUSD|M1|new_york|2026-04-23|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-04-23|60,OR|EURUSD|M1|new_york|2026-04-23|30,EURUSD,M1,new_york,America/New_York,2026-04-23,60,30,2026-04-23T13:30:00Z,2026-04-23T14:30:00Z,2026-04-23T14:00:00Z,1.16866,1.16793,0.00073,1.16866,1.16801,0.00065,1,0,0.00008,1.123076923076923076923076923,0.00000,0.00008,down,wick,0
IBOR|EURUSD|M1|london|2026-04-24|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-04-24|60,OR|EURUSD|M1|london|2026-04-24|30,EURUSD,M1,london,Europe/London,2026-04-24,60,30,2026-04-24T07:00:00Z,2026-04-24T08:00:00Z,2026-04-24T07:30:00Z,1.16817,1.16765,0.00052,1.16803,1.16765,0.00038,1,0,0.00014,1.368421052631578947368421053,0.00014,0.00000,up,close,0
IBOR|EURUSD|M1|new_york|2026-04-24|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-04-24|60,OR|EURUSD|M1|new_york|2026-04-24|30,EURUSD,M1,new_york,America/New_York,2026-04-24,60,30,2026-04-24T13:30:00Z,2026-04-24T14:30:00Z,2026-04-24T14:00:00Z,1.17180,1.16941,0.00239,1.17036,1.16941,0.00095,1,0,0.00144,2.515789473684210526315789474,0.00144,0.00000,up,close,0
IBOR|EURUSD|M1|london|2026-04-27|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-04-27|60,OR|EURUSD|M1|london|2026-04-27|30,EURUSD,M1,london,Europe/London,2026-04-27,60,30,2026-04-27T07:00:00Z,2026-04-27T08:00:00Z,2026-04-27T07:30:00Z,1.17315,1.17250,0.00065,1.17306,1.17280,0.00026,1,0,0.00039,2.5,0.00009,0.00030,up,close,0
IBOR|EURUSD|M1|new_york|2026-04-27|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-04-27|60,OR|EURUSD|M1|new_york|2026-04-27|30,EURUSD,M1,new_york,America/New_York,2026-04-27,60,30,2026-04-27T13:30:00Z,2026-04-27T14:30:00Z,2026-04-27T14:00:00Z,1.17478,1.17398,0.00080,1.17478,1.17413,0.00065,1,0,0.00015,1.230769230769230769230769231,0.00000,0.00015,down,close,0
IBOR|EURUSD|M1|london|2026-04-28|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-04-28|60,OR|EURUSD|M1|london|2026-04-28|30,EURUSD,M1,london,Europe/London,2026-04-28,60,30,2026-04-28T07:00:00Z,2026-04-28T08:00:00Z,2026-04-28T07:30:00Z,1.17164,1.17117,0.00047,1.17145,1.17117,0.00028,1,0,0.00019,1.678571428571428571428571429,0.00019,0.00000,up,wick,0
IBOR|EURUSD|M1|new_york|2026-04-28|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-04-28|60,OR|EURUSD|M1|new_york|2026-04-28|30,EURUSD,M1,new_york,America/New_York,2026-04-28,60,30,2026-04-28T13:30:00Z,2026-04-28T14:30:00Z,2026-04-28T14:00:00Z,1.16993,1.16911,0.00082,1.16957,1.16911,0.00046,1,0,0.00036,1.782608695652173913043478261,0.00036,0.00000,up,wick,0
IBOR|EURUSD|M1|london|2026-04-29|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-04-29|60,OR|EURUSD|M1|london|2026-04-29|30,EURUSD,M1,london,Europe/London,2026-04-29,60,30,2026-04-29T07:00:00Z,2026-04-29T08:00:00Z,2026-04-29T07:30:00Z,1.17077,1.17044,0.00033,1.17075,1.17050,0.00025,1,0,0.00008,1.32,0.00002,0.00006,up,close,0
IBOR|EURUSD|M1|new_york|2026-04-29|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-04-29|60,OR|EURUSD|M1|new_york|2026-04-29|30,EURUSD,M1,new_york,America/New_York,2026-04-29,60,30,2026-04-29T13:30:00Z,2026-04-29T14:30:00Z,2026-04-29T14:00:00Z,1.17096,1.17001,0.00095,1.17092,1.17001,0.00091,1,0,0.00004,1.043956043956043956043956044,0.00004,0.00000,up,wick,0
IBOR|EURUSD|M1|london|2026-04-30|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-04-30|60,OR|EURUSD|M1|london|2026-04-30|30,EURUSD,M1,london,Europe/London,2026-04-30,60,30,2026-04-30T07:00:00Z,2026-04-30T08:00:00Z,2026-04-30T07:30:00Z,1.16660,1.16551,0.00109,1.16660,1.16575,0.00085,1,0,0.00024,1.282352941176470588235294118,0.00000,0.00024,down,close,0
IBOR|EURUSD|M1|new_york|2026-04-30|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-04-30|60,OR|EURUSD|M1|new_york|2026-04-30|30,EURUSD,M1,new_york,America/New_York,2026-04-30,60,30,2026-04-30T13:30:00Z,2026-04-30T14:30:00Z,2026-04-30T14:00:00Z,1.17195,1.17013,0.00182,1.17153,1.17013,0.00140,1,0,0.00042,1.3,0.00042,0.00000,up,close,0
IBOR|EURUSD|M1|london|2026-05-01|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-05-01|60,OR|EURUSD|M1|london|2026-05-01|30,EURUSD,M1,london,Europe/London,2026-05-01,60,30,2026-05-01T07:00:00Z,2026-05-01T08:00:00Z,2026-05-01T07:30:00Z,1.17324,1.17259,0.00065,1.17324,1.17263,0.00061,1,0,0.00004,1.065573770491803278688524590,0.00000,0.00004,down,wick,0
IBOR|EURUSD|M1|new_york|2026-05-01|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-05-01|60,OR|EURUSD|M1|new_york|2026-05-01|30,EURUSD,M1,new_york,America/New_York,2026-05-01,60,30,2026-05-01T13:30:00Z,2026-05-01T14:30:00Z,2026-05-01T14:00:00Z,1.17582,1.17393,0.00189,1.17458,1.17393,0.00065,1,0,0.00124,2.907692307692307692307692308,0.00124,0.00000,up,wick,0
IBOR|EURUSD|M1|london|2026-05-04|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-05-04|60,OR|EURUSD|M1|london|2026-05-04|30,EURUSD,M1,london,Europe/London,2026-05-04,60,30,2026-05-04T07:00:00Z,2026-05-04T08:00:00Z,2026-05-04T07:30:00Z,1.17383,1.17276,0.00107,1.17383,1.17292,0.00091,1,0,0.00016,1.175824175824175824175824176,0.00000,0.00016,down,close,0
IBOR|EURUSD|M1|new_york|2026-05-04|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-05-04|60,OR|EURUSD|M1|new_york|2026-05-04|30,EURUSD,M1,new_york,America/New_York,2026-05-04,60,30,2026-05-04T13:30:00Z,2026-05-04T14:30:00Z,2026-05-04T14:00:00Z,1.17143,1.16957,0.00186,1.17143,1.17021,0.00122,1,0,0.00064,1.524590163934426229508196721,0.00000,0.00064,down,wick,0
IBOR|EURUSD|M1|london|2026-05-05|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-05-05|60,OR|EURUSD|M1|london|2026-05-05|30,EURUSD,M1,london,Europe/London,2026-05-05,60,30,2026-05-05T07:00:00Z,2026-05-05T08:00:00Z,2026-05-05T07:30:00Z,1.16874,1.16769,0.00105,1.16867,1.16836,0.00031,1,0,0.00074,3.387096774193548387096774194,0.00007,0.00067,up,wick,0
IBOR|EURUSD|M1|new_york|2026-05-05|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-05-05|60,OR|EURUSD|M1|new_york|2026-05-05|30,EURUSD,M1,new_york,America/New_York,2026-05-05,60,30,2026-05-05T13:30:00Z,2026-05-05T14:30:00Z,2026-05-05T14:00:00Z,1.16975,1.16833,0.00142,1.16975,1.16873,0.00102,1,0,0.00040,1.392156862745098039215686275,0.00000,0.00040,down,close,0
IBOR|EURUSD|M1|london|2026-05-06|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-05-06|60,OR|EURUSD|M1|london|2026-05-06|30,EURUSD,M1,london,Europe/London,2026-05-06,60,30,2026-05-06T07:00:00Z,2026-05-06T08:00:00Z,2026-05-06T07:30:00Z,1.17429,1.17163,0.00266,1.17284,1.17163,0.00121,1,0,0.00145,2.198347107438016528925619835,0.00145,0.00000,up,close,0
IBOR|EURUSD|M1|new_york|2026-05-06|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-05-06|60,OR|EURUSD|M1|new_york|2026-05-06|30,EURUSD,M1,new_york,America/New_York,2026-05-06,60,30,2026-05-06T13:30:00Z,2026-05-06T14:30:00Z,2026-05-06T14:00:00Z,1.17968,1.17694,0.00274,1.17968,1.17694,0.00274,1,1,0.00000,1,0.00000,0.00000,down,wick,0
IBOR|EURUSD|M1|london|2026-05-07|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-05-07|60,OR|EURUSD|M1|london|2026-05-07|30,EURUSD,M1,london,Europe/London,2026-05-07,60,30,2026-05-07T07:00:00Z,2026-05-07T08:00:00Z,2026-05-07T07:30:00Z,1.17536,1.17478,0.00058,1.17530,1.17478,0.00052,1,0,0.00006,1.115384615384615384615384615,0.00006,0.00000,up,wick,0
IBOR|EURUSD|M1|new_york|2026-05-07|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-05-07|60,OR|EURUSD|M1|new_york|2026-05-07|30,EURUSD,M1,new_york,America/New_York,2026-05-07,60,30,2026-05-07T13:30:00Z,2026-05-07T14:30:00Z,2026-05-07T14:00:00Z,1.17758,1.17622,0.00136,1.17758,1.17650,0.00108,1,0,0.00028,1.259259259259259259259259259,0.00000,0.00028,down,close,0
IBOR|EURUSD|M1|london|2026-05-08|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-05-08|60,OR|EURUSD|M1|london|2026-05-08|30,EURUSD,M1,london,Europe/London,2026-05-08,60,30,2026-05-08T07:00:00Z,2026-05-08T08:00:00Z,2026-05-08T07:30:00Z,1.17359,1.17270,0.00089,1.17307,1.17270,0.00037,1,0,0.00052,2.405405405405405405405405405,0.00052,0.00000,up,close,0
IBOR|EURUSD|M1|new_york|2026-05-08|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-05-08|60,OR|EURUSD|M1|new_york|2026-05-08|30,EURUSD,M1,new_york,America/New_York,2026-05-08,60,30,2026-05-08T13:30:00Z,2026-05-08T14:30:00Z,2026-05-08T14:00:00Z,1.17722,1.17614,0.00108,1.17722,1.17614,0.00108,1,1,0.00000,1,0.00000,0.00000,down,wick,0
IBOR|EURUSD|M1|london|2026-05-11|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-05-11|60,OR|EURUSD|M1|london|2026-05-11|30,EURUSD,M1,london,Europe/London,2026-05-11,60,30,2026-05-11T07:00:00Z,2026-05-11T08:00:00Z,2026-05-11T07:30:00Z,1.17574,1.17502,0.00072,1.17574,1.17544,0.00030,1,0,0.00042,2.4,0.00000,0.00042,down,close,0
IBOR|EURUSD|M1|new_york|2026-05-11|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-05-11|60,OR|EURUSD|M1|new_york|2026-05-11|30,EURUSD,M1,new_york,America/New_York,2026-05-11,60,30,2026-05-11T13:30:00Z,2026-05-11T14:30:00Z,2026-05-11T14:00:00Z,1.17746,1.17666,0.00080,1.17741,1.17666,0.00075,1,0,0.00005,1.066666666666666666666666667,0.00005,0.00000,up,close,0
IBOR|EURUSD|M1|london|2026-05-12|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-05-12|60,OR|EURUSD|M1|london|2026-05-12|30,EURUSD,M1,london,Europe/London,2026-05-12,60,30,2026-05-12T07:00:00Z,2026-05-12T08:00:00Z,2026-05-12T07:30:00Z,1.17598,1.17554,0.00044,1.17578,1.17554,0.00024,1,0,0.00020,1.833333333333333333333333333,0.00020,0.00000,up,close,0
IBOR|EURUSD|M1|new_york|2026-05-12|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-05-12|60,OR|EURUSD|M1|new_york|2026-05-12|30,EURUSD,M1,new_york,America/New_York,2026-05-12,60,30,2026-05-12T13:30:00Z,2026-05-12T14:30:00Z,2026-05-12T14:00:00Z,1.17490,1.17349,0.00141,1.17490,1.17405,0.00085,1,0,0.00056,1.658823529411764705882352941,0.00000,0.00056,down,wick,0
IBOR|EURUSD|M1|london|2026-05-13|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-05-13|60,OR|EURUSD|M1|london|2026-05-13|30,EURUSD,M1,london,Europe/London,2026-05-13,60,30,2026-05-13T07:00:00Z,2026-05-13T08:00:00Z,2026-05-13T07:30:00Z,1.17353,1.17322,0.00031,1.17353,1.17336,0.00017,1,0,0.00014,1.823529411764705882352941176,0.00000,0.00014,down,wick,0
IBOR|EURUSD|M1|new_york|2026-05-13|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-05-13|60,OR|EURUSD|M1|new_york|2026-05-13|30,EURUSD,M1,new_york,America/New_York,2026-05-13,60,30,2026-05-13T13:30:00Z,2026-05-13T14:30:00Z,2026-05-13T14:00:00Z,1.17152,1.17047,0.00105,1.17145,1.17047,0.00098,1,0,0.00007,1.071428571428571428571428571,0.00007,0.00000,up,wick,0
IBOR|EURUSD|M1|london|2026-05-14|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-05-14|60,OR|EURUSD|M1|london|2026-05-14|30,EURUSD,M1,london,Europe/London,2026-05-14,60,30,2026-05-14T07:00:00Z,2026-05-14T08:00:00Z,2026-05-14T07:30:00Z,1.17173,1.17116,0.00057,1.17163,1.17116,0.00047,1,0,0.00010,1.212765957446808510638297872,0.00010,0.00000,up,close,0
IBOR|EURUSD|M1|new_york|2026-05-14|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-05-14|60,OR|EURUSD|M1|new_york|2026-05-14|30,EURUSD,M1,new_york,America/New_York,2026-05-14,60,30,2026-05-14T13:30:00Z,2026-05-14T14:30:00Z,2026-05-14T14:00:00Z,1.17109,1.17041,0.00068,1.17109,1.17049,0.00060,1,0,0.00008,1.133333333333333333333333333,0.00000,0.00008,down,wick,0
IBOR|EURUSD|M1|london|2026-05-15|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-05-15|60,OR|EURUSD|M1|london|2026-05-15|30,EURUSD,M1,london,Europe/London,2026-05-15,60,30,2026-05-15T07:00:00Z,2026-05-15T08:00:00Z,2026-05-15T07:30:00Z,1.16527,1.16465,0.00062,1.16527,1.16506,0.00021,1,0,0.00041,2.952380952380952380952380952,0.00000,0.00041,down,wick,0
IBOR|EURUSD|M1|new_york|2026-05-15|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-05-15|60,OR|EURUSD|M1|new_york|2026-05-15|30,EURUSD,M1,new_york,America/New_York,2026-05-15,60,30,2026-05-15T13:30:00Z,2026-05-15T14:30:00Z,2026-05-15T14:00:00Z,1.16554,1.16364,0.00190,1.16554,1.16364,0.00190,1,1,0.00000,1,0.00000,0.00000,down,close,0
IBOR|EURUSD|M1|london|2026-05-18|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-05-18|60,OR|EURUSD|M1|london|2026-05-18|30,EURUSD,M1,london,Europe/London,2026-05-18,60,30,2026-05-18T07:00:00Z,2026-05-18T08:00:00Z,2026-05-18T07:30:00Z,1.16262,1.16191,0.00071,1.16262,1.16208,0.00054,1,0,0.00017,1.314814814814814814814814815,0.00000,0.00017,down,close,0
IBOR|EURUSD|M1|new_york|2026-05-18|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-05-18|60,OR|EURUSD|M1|new_york|2026-05-18|30,EURUSD,M1,new_york,America/New_York,2026-05-18,60,30,2026-05-18T13:30:00Z,2026-05-18T14:30:00Z,2026-05-18T14:00:00Z,1.16364,1.16263,0.00101,1.16364,1.16263,0.00101,1,1,0.00000,1,0.00000,0.00000,up,wick,0
IBOR|EURUSD|M1|london|2026-05-19|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-05-19|60,OR|EURUSD|M1|london|2026-05-19|30,EURUSD,M1,london,Europe/London,2026-05-19,60,30,2026-05-19T07:00:00Z,2026-05-19T08:00:00Z,2026-05-19T07:30:00Z,1.16431,1.16352,0.00079,1.16431,1.16404,0.00027,1,0,0.00052,2.925925925925925925925925926,0.00000,0.00052,down,close,0
IBOR|EURUSD|M1|new_york|2026-05-19|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-05-19|60,OR|EURUSD|M1|new_york|2026-05-19|30,EURUSD,M1,new_york,America/New_York,2026-05-19,60,30,2026-05-19T13:30:00Z,2026-05-19T14:30:00Z,2026-05-19T14:00:00Z,1.16253,1.16111,0.00142,1.16253,1.16111,0.00142,1,1,0.00000,1,0.00000,0.00000,down,close,0
IBOR|EURUSD|M1|london|2026-05-20|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-05-20|60,OR|EURUSD|M1|london|2026-05-20|30,EURUSD,M1,london,Europe/London,2026-05-20,60,30,2026-05-20T07:00:00Z,2026-05-20T08:00:00Z,2026-05-20T07:30:00Z,1.16067,1.15970,0.00097,1.16067,1.16021,0.00046,1,0,0.00051,2.108695652173913043478260870,0.00000,0.00051,down,close,0
IBOR|EURUSD|M1|new_york|2026-05-20|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-05-20|60,OR|EURUSD|M1|new_york|2026-05-20|30,EURUSD,M1,new_york,America/New_York,2026-05-20,60,30,2026-05-20T13:30:00Z,2026-05-20T14:30:00Z,2026-05-20T14:00:00Z,1.16029,1.15943,0.00086,1.16029,1.15943,0.00086,1,1,0.00000,1,0.00000,0.00000,up,close,0
IBOR|EURUSD|M1|london|2026-05-21|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-05-21|60,OR|EURUSD|M1|london|2026-05-21|30,EURUSD,M1,london,Europe/London,2026-05-21,60,30,2026-05-21T07:00:00Z,2026-05-21T08:00:00Z,2026-05-21T07:30:00Z,1.16236,1.16183,0.00053,1.16217,1.16183,0.00034,1,0,0.00019,1.558823529411764705882352941,0.00019,0.00000,up,close,0
IBOR|EURUSD|M1|new_york|2026-05-21|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-05-21|60,OR|EURUSD|M1|new_york|2026-05-21|30,EURUSD,M1,new_york,America/New_York,2026-05-21,60,30,2026-05-21T13:30:00Z,2026-05-21T14:30:00Z,2026-05-21T14:00:00Z,1.16160,1.15998,0.00162,1.16135,1.15998,0.00137,1,0,0.00025,1.182481751824817518248175182,0.00025,0.00000,up,close,0
IBOR|EURUSD|M1|london|2026-05-22|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-05-22|60,OR|EURUSD|M1|london|2026-05-22|30,EURUSD,M1,london,Europe/London,2026-05-22,60,30,2026-05-22T07:00:00Z,2026-05-22T08:00:00Z,2026-05-22T07:30:00Z,1.16155,1.16113,0.00042,1.16150,1.16113,0.00037,1,0,0.00005,1.135135135135135135135135135,0.00005,0.00000,up,wick,0
IBOR|EURUSD|M1|new_york|2026-05-22|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|new_york|2026-05-22|60,OR|EURUSD|M1|new_york|2026-05-22|30,EURUSD,M1,new_york,America/New_York,2026-05-22,60,30,2026-05-22T13:30:00Z,2026-05-22T14:30:00Z,2026-05-22T14:00:00Z,1.16014,1.15934,0.00080,1.16014,1.15952,0.00062,1,0,0.00018,1.290322580645161290322580645,0.00000,0.00018,down,close,0
IBOR|EURUSD|M1|london|2026-05-25|60|IB60|OR30,IB_OR_RELATION,RELATION_P0,aligned_defined_pair,IB|EURUSD|M1|london|2026-05-25|60,OR|EURUSD|M1|london|2026-05-25|30,EURUSD,M1,london,Europe/London,2026-05-25,60,30,2026-05-25T07:00:00Z,2026-05-25T08:00:00Z,2026-05-25T07:30:00Z,1.16438,1.16356,0.00082,1.16376,1.16356,0.00020,1,0,0.00062,4.1,0.00062,0.00000,up,close,0
